relativeIndex	absoluteIndex	description	type	f1	recall	precision	mcc	count	tp	p	tn	fn
1525	5344	CNC(C)(C)C	KLEKOTA_ROTH	0.3902439024390244	0.24427480916030533	0.9696969696969697	0.4853396874546359	131.0	32.0	1.0	18986.0	99.0
1526	5345	CNC(C)C	KLEKOTA_ROTH	0.7637521713954836	0.6844836533471718	0.8637851997380485	0.7466966592011761	1927.0	1319.0	208.0	16983.0	608.0
1527	5346	CNC(C)C(=O)O	KLEKOTA_ROTH	0.6546112115732369	0.5027777777777778	0.9378238341968912	0.68276468517941	360.0	181.0	12.0	18746.0	179.0
1528	5348	CNC=C	KLEKOTA_ROTH	0.3870967741935484	0.2465753424657534	0.9	0.4693693274597923	146.0	36.0	4.0	18968.0	110.0
1529	5350	CNC=O	KLEKOTA_ROTH	0.7397891963109354	0.6563413208649912	0.8475471698113207	0.7246643493046993	1711.0	1123.0	202.0	17205.0	588.0
1530	5351	CNc1ccccc1	KLEKOTA_ROTH	0.6265984654731457	0.5120167189132706	0.8072487644151565	0.6287841529652562	957.0	490.0	117.0	18044.0	467.0
1531	5352	CNc1ncncn1	KLEKOTA_ROTH	0.55	0.4782608695652174	0.6470588235294118	0.5558411040276806	23.0	11.0	6.0	19089.0	12.0
1532	5353	CNCC(=O)N	KLEKOTA_ROTH	0.7075306479859894	0.5821325648414986	0.9017857142857143	0.7207242185400591	347.0	202.0	22.0	18749.0	145.0
1533	5354	CNCC(C)O	KLEKOTA_ROTH	0.6467780429594272	0.49816176470588236	0.9217687074829932	0.6714475004215593	544.0	271.0	23.0	18551.0	273.0
1534	5355	CNCC(O)CO	KLEKOTA_ROTH	0.5279187817258884	0.36879432624113473	0.9285714285714286	0.583553974698151	141.0	52.0	4.0	18973.0	89.0
1535	5356	CNCCO	KLEKOTA_ROTH	0.7885323513940031	0.7151717557251909	0.8786635404454866	0.7704584523828223	2096.0	1499.0	207.0	16815.0	597.0
1536	5357	CNN	KLEKOTA_ROTH	0.2976190476190476	0.17482517482517482	1.0	0.4168269510018901	143.0	25.0	0.0	18975.0	118.0
1537	5363	CNS(=O)=O	KLEKOTA_ROTH	0.6625386996904026	0.5297029702970297	0.8842975206611571	0.6819936291706776	202.0	107.0	14.0	18902.0	95.0
1538	5364	CO	KLEKOTA_ROTH	0.8325528822864525	0.7978953884246364	0.8703578663065497	0.8013392755505742	3231.0	15503.0	653.0	2578.0	384.0
1539	5367	COC(=O)C	KLEKOTA_ROTH	0.8301404853128991	0.7879849137931034	0.8770614692653673	0.7936025977324487	3712.0	2925.0	410.0	14996.0	787.0
1540	5368	COC(=O)C(C)NC(=O)CO	KLEKOTA_ROTH	0.8421052631578948	0.7272727272727273	1.0	0.8526018564553377	33.0	24.0	0.0	19085.0	9.0
1541	5369	COC(=O)C(C)NC=O	KLEKOTA_ROTH	0.5903614457831325	0.4375	0.9074074074074074	0.6287345276041576	112.0	49.0	5.0	19001.0	63.0
1542	5372	COC(=O)CCC(=O)O	KLEKOTA_ROTH	0.32989690721649484	0.19753086419753085	1.0	0.44368762561760217	81.0	16.0	0.0	19037.0	65.0
1543	5374	COC(=O)CN	KLEKOTA_ROTH	0.6560283687943262	0.5196629213483146	0.8894230769230769	0.6755899098591506	356.0	185.0	23.0	18739.0	171.0
1544	5375	COC(=O)CO	KLEKOTA_ROTH	0.5299145299145299	0.38153846153846155	0.8671328671328671	0.5709089002103015	325.0	124.0	19.0	18774.0	201.0
1545	5376	COC(=O)N	KLEKOTA_ROTH	0.27083333333333337	0.1625	0.8125	0.3624000590585731	80.0	13.0	3.0	19035.0	67.0
1546	5379	COC=O	KLEKOTA_ROTH	0.8291184117229969	0.7954648526077097	0.8657453109575518	0.7818176958814445	4410.0	3508.0	544.0	14164.0	902.0
1547	5395	COc1ccc(Cl)cc1Cl	KLEKOTA_ROTH	0.4186046511627908	0.2903225806451613	0.75	0.4661436873202009	31.0	9.0	3.0	19084.0	22.0
1548	5397	COc1ccc(OC)cc1	KLEKOTA_ROTH	0.5	0.37142857142857144	0.7647058823529411	0.5296163707529035	210.0	78.0	24.0	18884.0	132.0
1549	5398	COc1ccc2[nH]ccc2c1	KLEKOTA_ROTH	0.45714285714285713	0.32653061224489793	0.7619047619047619	0.49801772484343293	49.0	16.0	5.0	19064.0	33.0
1550	5399	COc1ccc2ccccc2c1	KLEKOTA_ROTH	0.2571428571428572	0.16666666666666666	0.5625	0.30520762578026706	54.0	9.0	7.0	19057.0	45.0
1551	5405	COc1cccc(c1)C(=O)O	KLEKOTA_ROTH	0.45226130653266333	0.3284671532846715	0.7258064516129032	0.4859753579883704	137.0	45.0	17.0	18964.0	92.0
1552	5406	COc1cccc(OC)c1	KLEKOTA_ROTH	0.6559356136820925	0.577331759149941	0.7593167701863354	0.6487777971187222	847.0	489.0	155.0	18116.0	358.0
1553	5407	COc1cccc(OC)c1OC	KLEKOTA_ROTH	0.6040268456375839	0.47368421052631576	0.8333333333333334	0.6256657290413529	190.0	90.0	18.0	18910.0	100.0
1554	5408	COc1ccccc1	KLEKOTA_ROTH	0.8677055346587855	0.8459765297569153	0.8905801897198323	0.8256687730421094	4772.0	4037.0	496.0	13850.0	735.0
1555	5411	COc1ccccc1Cl	KLEKOTA_ROTH	0.6415094339622641	0.4857142857142857	0.9444444444444444	0.6761699254095548	105.0	51.0	3.0	19010.0	54.0
1556	5412	COc1ccccc1N2CCNCC2	KLEKOTA_ROTH	0.37037037037037035	0.23809523809523808	0.8333333333333334	0.44516264342585965	21.0	5.0	1.0	19096.0	16.0
1557	5413	COc1ccccc1O	KLEKOTA_ROTH	0.7879736924522394	0.74	0.8425987943737442	0.7706721472647243	1700.0	1258.0	235.0	17183.0	442.0
1558	5414	COc1ccccc1OC	KLEKOTA_ROTH	0.7145534041224235	0.6391061452513966	0.8101983002832861	0.7076455784682409	895.0	572.0	134.0	18089.0	323.0
1559	5422	COc1ncncn1	KLEKOTA_ROTH	0.7428571428571429	0.5909090909090909	1.0	0.7685250320849119	22.0	13.0	0.0	19096.0	9.0
1560	5423	COCC(C)O	KLEKOTA_ROTH	0.909969481180061	0.8849863962404155	0.9364040827008636	0.8872421760987553	4043.0	3578.0	243.0	14832.0	465.0
1561	5426	COS(=O)=O	KLEKOTA_ROTH	0.6956521739130435	0.5517241379310345	0.9411764705882353	0.7203089673830704	29.0	16.0	1.0	19088.0	13.0
1562	5427	CS	KLEKOTA_ROTH	0.8630201028517998	0.8514760147601476	0.8748815165876778	0.8549928355612068	1084.0	923.0	132.0	17902.0	161.0
1563	5430	CS(=O)(=O)O	KLEKOTA_ROTH	0.8503937007874015	0.7605633802816901	0.9642857142857143	0.8559327964631227	71.0	54.0	2.0	19045.0	17.0
1564	5431	CS(=O)=O	KLEKOTA_ROTH	0.6869300911854104	0.551219512195122	0.9112903225806451	0.7064870148212034	205.0	113.0	11.0	18902.0	92.0
1565	5434	CS(c1ccc(C)cc1) ( CSc1ccc(C)cc1)	KLEKOTA_ROTH	0.46808510638297873	0.3055555555555556	1.0	0.5524090515648269	36.0	11.0	0.0	19082.0	25.0
1566	5435	CS(c1ccc(O)cc1) ( CSc1ccc(O)cc1)	KLEKOTA_ROTH	0.4864864864864865	0.32142857142857145	1.0	0.5666647830276702	28.0	9.0	0.0	19090.0	19.0
1567	5436	CS(c1ccccc1) ( CSc1ccccc1)	KLEKOTA_ROTH	0.45652173913043476	0.30656934306569344	0.8936170212765957	0.5217224909491943	137.0	42.0	5.0	18976.0	95.0
1568	5437	CS(c1nc2ccccc2[nH]1) ( CSc1nc2ccccc2[nH]1)	KLEKOTA_ROTH	0.85	0.7391304347826086	1.0	0.8595919144380394	23.0	17.0	0.0	19095.0	6.0
1569	5439	CSCCCC(=O)O	KLEKOTA_ROTH	0.8181818181818181	0.72	0.9473684210526315	0.825516608477167	50.0	36.0	2.0	19066.0	14.0
1570	5454	FC(F)(F)c1ccccc1	KLEKOTA_ROTH	0.7840909090909092	0.7624309392265194	0.8070175438596491	0.782408106656293	181.0	138.0	33.0	18904.0	43.0
1571	5467	Fc1ccc(C=O)cc1	KLEKOTA_ROTH	0.5555555555555556	0.38461538461538464	1.0	0.619783973788572	39.0	15.0	0.0	19079.0	24.0
1572	5473	Fc1cccc(F)c1	KLEKOTA_ROTH	0.4657534246575342	0.3090909090909091	0.9444444444444444	0.539680282847096	55.0	17.0	1.0	19062.0	38.0
1573	5475	Fc1ccccc1	KLEKOTA_ROTH	0.9363538295577131	0.9234042553191489	0.949671772428884	0.9348693174752644	470.0	434.0	23.0	18625.0	36.0
1574	5476	Fc1ccccc1C=N	KLEKOTA_ROTH	0.7391304347826088	0.6071428571428571	0.9444444444444444	0.75697661251868	28.0	17.0	1.0	19089.0	11.0
1575	5485	Ic1ccccc1	KLEKOTA_ROTH	0.9255319148936171	0.8969072164948454	0.9560439560439561	0.9256405334810051	97.0	87.0	4.0	19017.0	10.0
1576	5496	N=C(c1ccccc1)c2ccccc2	KLEKOTA_ROTH	0.8067226890756303	0.7272727272727273	0.9056603773584906	0.8110104888709411	66.0	48.0	5.0	19047.0	18.0
1577	5511	N=c1nccc[nH]1	KLEKOTA_ROTH	0.6991869918699187	0.5733333333333334	0.8958333333333334	0.7149906319284882	150.0	86.0	10.0	18958.0	64.0
1578	5521	N=Cc1ccccc1	KLEKOTA_ROTH	0.5051698670605613	0.35550935550935553	0.8724489795918368	0.5506279200502262	481.0	171.0	25.0	18612.0	310.0
1579	5529	N1c2ccccc2S(c3ccccc13) ( N1c2ccccc2Sc3ccccc13)	KLEKOTA_ROTH	0.961038961038961	0.925	1.0	0.9616935932877388	40.0	37.0	0.0	19078.0	3.0
1580	5530	NC(=N)N	KLEKOTA_ROTH	0.7816091954022987	0.6666666666666666	0.9444444444444444	0.7917338202633398	204.0	136.0	8.0	18906.0	68.0
1581	5535	NC(=N)S	KLEKOTA_ROTH	0.31999999999999995	0.1935483870967742	0.9230769230769231	0.4220251274183755	62.0	12.0	1.0	19055.0	50.0
1582	5571	NC(=O)c1ccc(N)cc1	KLEKOTA_ROTH	0.6666666666666666	0.5	1.0	0.706792046588365	34.0	17.0	0.0	19084.0	17.0
1583	5596	NC(=O)CCCO	KLEKOTA_ROTH	0.372093023255814	0.2318840579710145	0.9411764705882353	0.4664237799723776	69.0	16.0	1.0	19048.0	53.0
1584	5599	NC(=O)CO	KLEKOTA_ROTH	0.7692307692307693	0.6360424028268551	0.972972972972973	0.7843054265224492	283.0	180.0	5.0	18830.0	103.0
1585	5600	NC(=O)CS	KLEKOTA_ROTH	0.38461538461538464	0.24390243902439024	0.9090909090909091	0.4704106756148452	41.0	10.0	1.0	19076.0	31.0
1586	5605	NC(=O)NC=O	KLEKOTA_ROTH	0.8285714285714285	0.7160493827160493	0.9830508474576272	0.8384493208367623	81.0	58.0	1.0	19036.0	23.0
1587	5613	NC(=O)O	KLEKOTA_ROTH	0.2542372881355932	0.15306122448979592	0.75	0.3375421383293688	98.0	15.0	5.0	19015.0	83.0
1588	5617	NC(=S)N	KLEKOTA_ROTH	0.878048780487805	0.782608695652174	1.0	0.8845359372382094	23.0	18.0	0.0	19095.0	5.0
1589	5633	NC(CO)CO	KLEKOTA_ROTH	0.8077314343845371	0.7244525547445255	0.9126436781609195	0.808369253182644	548.0	397.0	38.0	18532.0	151.0
1590	5639	NC=C	KLEKOTA_ROTH	0.43809523809523804	0.2839506172839506	0.9583333333333334	0.5190128768525478	243.0	69.0	3.0	18872.0	174.0
1591	5645	NC=O	KLEKOTA_ROTH	0.7238805970149254	0.6456733230926779	0.8236446766819072	0.7028962792247972	1953.0	1261.0	270.0	16895.0	692.0
1592	5646	NC=S	KLEKOTA_ROTH	0.6666666666666666	0.5405405405405406	0.8695652173913043	0.6851404529976262	37.0	20.0	3.0	19078.0	17.0
1593	5651	Nc1ccc(C=O)cc1	KLEKOTA_ROTH	0.4566929133858268	0.32222222222222224	0.7837837837837838	0.5011928337813547	90.0	29.0	8.0	19020.0	61.0
1594	5654	Nc1ccc(cc1)S(=O)(=O)N	KLEKOTA_ROTH	0.7924528301886793	0.6774193548387096	0.9545454545454546	0.803374510727348	93.0	63.0	3.0	19022.0	30.0
1595	5655	Nc1ccc(cc1)S(=O)=O	KLEKOTA_ROTH	0.8089887640449438	0.6923076923076923	0.972972972972973	0.819958053558391	104.0	72.0	2.0	19012.0	32.0
1596	5658	Nc1ccc(Cl)cc1	KLEKOTA_ROTH	0.5919282511210763	0.4782608695652174	0.7764705882352941	0.6072666483223327	138.0	66.0	19.0	18961.0	72.0
1597	5660	Nc1ccc(F)cc1	KLEKOTA_ROTH	0.2622950819672131	0.16326530612244897	0.6666666666666666	0.3291713684284994	49.0	8.0	4.0	19065.0	41.0
1598	5661	Nc1ccc(I)cc1	KLEKOTA_ROTH	0.4615384615384615	0.3	1.0	0.5475219107756379	20.0	6.0	0.0	19098.0	14.0
1599	5662	Nc1ccc(O)cc1	KLEKOTA_ROTH	0.28996282527881034	0.18396226415094338	0.6842105263157895	0.3515060058725112	212.0	39.0	18.0	18888.0	173.0
1600	5666	Nc1cccc(c1)C(F)(F)F	KLEKOTA_ROTH	0.41791044776119407	0.2641509433962264	1.0	0.5134312909514887	53.0	14.0	0.0	19065.0	39.0
1601	5667	Nc1cccc(Cl)c1	KLEKOTA_ROTH	0.5493562231759657	0.4129032258064516	0.8205128205128205	0.5798419753396273	155.0	64.0	14.0	18949.0	91.0
1602	5668	Nc1cccc(O)c1	KLEKOTA_ROTH	0.30303030303030304	0.1984126984126984	0.6410256410256411	0.3544977334035308	126.0	25.0	14.0	18978.0	101.0
1603	5669	NC1CCCC1	KLEKOTA_ROTH	0.34090909090909094	0.20833333333333334	0.9375	0.4411822424862894	72.0	15.0	1.0	19045.0	57.0
1604	5672	NC1CCCCC1	KLEKOTA_ROTH	0.430188679245283	0.285	0.8769230769230769	0.4974096765835339	200.0	57.0	8.0	18910.0	143.0
1605	5675	Nc1ccccc1Cl	KLEKOTA_ROTH	0.359375	0.23711340206185566	0.7419354838709677	0.41796308852119707	97.0	23.0	8.0	19013.0	74.0
1606	5676	Nc1ccccc1O	KLEKOTA_ROTH	0.2885572139303483	0.18012422360248448	0.725	0.359064221167297	161.0	29.0	11.0	18946.0	132.0
1607	5682	Nc1ncccn1	KLEKOTA_ROTH	0.5490196078431373	0.3925233644859813	0.9130434782608695	0.5973790530361982	107.0	42.0	4.0	19007.0	65.0
1608	5683	Nc1nccs1	KLEKOTA_ROTH	0.3846153846153846	0.23809523809523808	1.0	0.4875412824452713	42.0	10.0	0.0	19076.0	32.0
1609	5687	Nc1ncncn1	KLEKOTA_ROTH	0.5238095238095238	0.44	0.6470588235294118	0.5330856192054813	25.0	11.0	6.0	19087.0	14.0
1610	5689	NCC(=O)N	KLEKOTA_ROTH	0.8361408882082695	0.773371104815864	0.91	0.8333318793034626	706.0	546.0	54.0	18358.0	160.0
1611	5691	NCC(=O)O	KLEKOTA_ROTH	0.8969834945930564	0.8565217391304348	0.9414575866188769	0.8877849422229911	1840.0	1576.0	98.0	17180.0	264.0
1612	5692	NCC(O)CO	KLEKOTA_ROTH	0.722753346080306	0.5762195121951219	0.9692307692307692	0.744278092518542	328.0	189.0	6.0	18784.0	139.0
1613	5693	NCC=C	KLEKOTA_ROTH	0.3112033195020747	0.1918158567774936	0.8241758241758241	0.3927013462769515	391.0	75.0	16.0	18711.0	316.0
1614	5694	NCC=O	KLEKOTA_ROTH	0.8776683087027914	0.8404088050314465	0.9183848797250859	0.8609563547641511	2544.0	2138.0	190.0	16384.0	406.0
1615	5695	NCc1ccccc1	KLEKOTA_ROTH	0.6050955414012739	0.4797979797979798	0.8189655172413793	0.6123938149608266	990.0	475.0	105.0	18023.0	515.0
1616	5696	NCc1ccco1	KLEKOTA_ROTH	0.4878048780487805	0.3225806451612903	1.0	0.5676496488439079	31.0	10.0	0.0	19087.0	21.0
1617	5698	NCCC(=O)O	KLEKOTA_ROTH	0.6699507389162561	0.5396825396825397	0.8831168831168831	0.6873607933151865	252.0	136.0	18.0	18848.0	116.0
1618	5699	NCCC=O	KLEKOTA_ROTH	0.6050420168067228	0.45918367346938777	0.8866995073891626	0.6331951336999639	392.0	180.0	23.0	18703.0	212.0
1619	5700	NCCCC(=O)O	KLEKOTA_ROTH	0.7145631067961163	0.5714285714285714	0.9533678756476683	0.7349570152209162	322.0	184.0	9.0	18787.0	138.0
1620	5701	NCCCO	KLEKOTA_ROTH	0.686491935483871	0.5693979933110368	0.8642131979695431	0.6863611011209849	1196.0	681.0	107.0	17815.0	515.0
1621	5702	NCCN	KLEKOTA_ROTH	0.7792207792207794	0.7081038552321007	0.8662175168431184	0.7695805925667448	1271.0	900.0	139.0	17708.0	371.0
1622	5703	NCCO	KLEKOTA_ROTH	0.8834647640505696	0.8594739405747687	0.9088333762554726	0.8532462988749805	4106.0	3529.0	354.0	14658.0	577.0
1623	5704	NCCS	KLEKOTA_ROTH	0.8018720748829953	0.7002724795640327	0.9379562043795621	0.8073983336221653	367.0	257.0	17.0	18734.0	110.0
1624	5709	NN	KLEKOTA_ROTH	0.30042918454935624	0.18134715025906736	0.875	0.39616649243035557	193.0	35.0	5.0	18920.0	158.0
1625	5728	NS	KLEKOTA_ROTH	0.8141112618724559	0.7614213197969543	0.8746355685131195	0.8125003843880337	394.0	300.0	43.0	18681.0	94.0
1626	5734	NS(=O)(=O)c1ccccc1	KLEKOTA_ROTH	0.7713717693836978	0.6928571428571428	0.8699551569506726	0.7734784344118488	280.0	194.0	29.0	18809.0	86.0
1627	5736	NS(=O)=O	KLEKOTA_ROTH	0.8220689655172414	0.7680412371134021	0.884272997032641	0.8207596116350212	388.0	298.0	39.0	18691.0	90.0
1628	5743	O=C(C=Cc1ccccc1)c2ccccc2	KLEKOTA_ROTH	0.6807387862796833	0.591743119266055	0.8012422360248447	0.6855674960496295	218.0	129.0	32.0	18868.0	89.0
1629	5744	O=C(c1ccccc1)c2ccccc2	KLEKOTA_ROTH	0.5061224489795919	0.3463687150837989	0.9393939393939394	0.5683770615000101	179.0	62.0	4.0	18935.0	117.0
1630	5764	O=c1c(coc2ccccc12)c3ccccc3	KLEKOTA_ROTH	0.5680933852140079	0.44242424242424244	0.7934782608695652	0.5900204087513595	165.0	73.0	19.0	18934.0	92.0
1631	5767	O=C1C=CC(=O)C=C1	KLEKOTA_ROTH	0.2777777777777778	0.16666666666666666	0.8333333333333334	0.3723268548679454	30.0	5.0	1.0	19087.0	25.0
1632	5776	O=C1c2ccccc2C(=O)c3ccccc13	KLEKOTA_ROTH	0.5	0.35294117647058826	0.8571428571428571	0.5491156806608354	68.0	24.0	4.0	19046.0	44.0
1633	5802	O=c1ccc2ccccc2o1	KLEKOTA_ROTH	0.8916761687571265	0.8454054054054054	0.9433051869722557	0.8879461760607289	925.0	782.0	47.0	18146.0	143.0
1634	5806	O=C1CCCC=C1	KLEKOTA_ROTH	0.7094339622641509	0.5987261146496815	0.8703703703703703	0.7163481641530697	471.0	282.0	42.0	18605.0	189.0
1635	5807	O=C1CCCC1	KLEKOTA_ROTH	0.44897959183673464	0.352	0.6197183098591549	0.4619378664076044	250.0	88.0	54.0	18814.0	162.0
1636	5816	O=C1CCCCC1	KLEKOTA_ROTH	0.3523809523809524	0.23052959501557632	0.7474747474747475	0.4102978085235701	321.0	74.0	25.0	18772.0	247.0
1637	5818	O=c1cccco1	KLEKOTA_ROTH	0.8645778013807753	0.8148148148148148	0.920814479638009	0.8593649025349559	999.0	814.0	70.0	18049.0	185.0
1638	5819	O=C1CCCN1	KLEKOTA_ROTH	0.3877551020408163	0.24358974358974358	0.95	0.4802166124935903	78.0	19.0	1.0	19039.0	59.0
1639	5821	O=C1CCCO1	KLEKOTA_ROTH	0.5431192660550458	0.4111111111111111	0.8	0.5680929631752298	360.0	148.0	37.0	18721.0	212.0
1640	5826	O=c1ccoc2ccccc12	KLEKOTA_ROTH	0.9150633505396527	0.8977900552486188	0.9330143540669856	0.910241116929056	1086.0	975.0	70.0	17962.0	111.0
1641	5848	O=C1NC(=O)c2ccccc12	KLEKOTA_ROTH	0.2608695652173913	0.15	1.0	0.38712607366776364	20.0	3.0	0.0	19098.0	17.0
1642	5860	O=C1NCc2ccccc12	KLEKOTA_ROTH	0.5714285714285715	0.4	1.0	0.6319585919616343	50.0	20.0	0.0	19068.0	30.0
1643	5865	O=C1NCCN1c2ccccc2	KLEKOTA_ROTH	0.92	0.8518518518518519	1.0	0.9228615317830285	27.0	23.0	0.0	19091.0	4.0
1644	5872	O=C1OCc2ccccc12	KLEKOTA_ROTH	0.5901639344262295	0.4235294117647059	0.972972972972973	0.6410491885666559	85.0	36.0	1.0	19032.0	49.0
1645	5878	O=CC(c1ccccc1)c2ccccc2	KLEKOTA_ROTH	0.5333333333333333	0.36363636363636365	1.0	0.6026911975274702	33.0	12.0	0.0	19085.0	21.0
1646	5887	O=CC1CC1	KLEKOTA_ROTH	0.47540983606557374	0.31868131868131866	0.9354838709677419	0.544966123084639	91.0	29.0	2.0	19025.0	62.0
1647	5893	O=Cc1ccc(C=O)cc1	KLEKOTA_ROTH	0.303030303030303	0.18518518518518517	0.8333333333333334	0.3925101641800841	27.0	5.0	1.0	19090.0	22.0
1648	5897	O=Cc1ccc2ccccc2c1	KLEKOTA_ROTH	0.3013698630136986	0.21153846153846154	0.5238095238095238	0.33178018754568944	52.0	11.0	10.0	19056.0	41.0
1649	5898	O=Cc1cccc(C=O)c1	KLEKOTA_ROTH	0.2641509433962264	0.1590909090909091	0.7777777777777778	0.3512093131187492	44.0	7.0	2.0	19072.0	37.0
1650	5900	O=CC1CCCC1	KLEKOTA_ROTH	0.680379746835443	0.5375	0.9267241379310345	0.7014387434824427	400.0	215.0	17.0	18701.0	185.0
1651	5902	O=Cc1cccc2ccccc12	KLEKOTA_ROTH	0.8580060422960726	0.8208092485549133	0.8987341772151899	0.8576652255445842	173.0	142.0	16.0	18929.0	31.0
1652	5903	O=CC1CCCCC1	KLEKOTA_ROTH	0.6348167539267014	0.5294759825327511	0.7924836601307189	0.6339580761249605	916.0	485.0	127.0	18075.0	431.0
1653	5904	O=Cc1ccccc1C=O	KLEKOTA_ROTH	0.5460317460317461	0.4	0.86	0.5836564646181831	215.0	86.0	14.0	18889.0	129.0
1654	5905	O=Cc1ccccc1S(=O)=O	KLEKOTA_ROTH	0.41379310344827586	0.2608695652173913	1.0	0.5105267117709616	23.0	6.0	0.0	19095.0	17.0
1655	5906	O=Cc1ccccn1	KLEKOTA_ROTH	0.5631067961165049	0.4027777777777778	0.9354838709677419	0.6130144552234755	72.0	29.0	2.0	19044.0	43.0
1656	5907	O=Cc1cccnc1	KLEKOTA_ROTH	0.617283950617284	0.4716981132075472	0.8928571428571429	0.6470360118154612	159.0	75.0	9.0	18950.0	84.0
1657	5909	O=Cc1cccs1	KLEKOTA_ROTH	0.25806451612903225	0.14814814814814814	1.0	0.3846685333139905	27.0	4.0	0.0	19091.0	23.0
1658	5924	O=CCc1ccccc1	KLEKOTA_ROTH	0.4661157024793388	0.3271461716937355	0.8103448275862069	0.5086149645503042	431.0	141.0	33.0	18654.0	290.0
1659	5925	O=CCc1ccccc1C=O	KLEKOTA_ROTH	0.4827586206896552	0.3181818181818182	1.0	0.5638546630120841	22.0	7.0	0.0	19096.0	15.0
1660	5927	O=CCCC=O	KLEKOTA_ROTH	0.39036144578313253	0.25961538461538464	0.7864077669902912	0.44732975426219845	312.0	81.0	22.0	18784.0	231.0
1661	5928	O=CCCc1c[nH]c2ccccc12	KLEKOTA_ROTH	0.7808764940239044	0.6533333333333333	0.9702970297029703	0.7949766601620294	150.0	98.0	3.0	18965.0	52.0
1662	5929	O=CCCc1ccccc1	KLEKOTA_ROTH	0.6424010217113666	0.5185567010309279	0.8439597315436241	0.6483600674953963	970.0	503.0	93.0	18055.0	467.0
1663	5930	O=CCCCC=O	KLEKOTA_ROTH	0.39165329052969505	0.26695842450765866	0.7349397590361446	0.4356470296228016	457.0	122.0	44.0	18617.0	335.0
1664	5931	O=CCCCc1ccccc1	KLEKOTA_ROTH	0.5822784810126582	0.41818181818181815	0.9583333333333334	0.6300663571724368	275.0	115.0	5.0	18838.0	160.0
1665	5932	O=CCCCCC=O	KLEKOTA_ROTH	0.3819444444444444	0.2631578947368421	0.6962025316455697	0.42451056320521824	209.0	55.0	24.0	18885.0	154.0
1666	5933	O=CCCCCCCC=O	KLEKOTA_ROTH	0.44827586206896547	0.3080568720379147	0.8227848101265823	0.500498375375213	211.0	65.0	14.0	18893.0	146.0
1667	5939	O=CCNC=O	KLEKOTA_ROTH	0.7551240560949299	0.6445672191528545	0.9114583333333334	0.7610560161472302	543.0	350.0	34.0	18541.0	193.0
1668	5941	O=CCOC=O	KLEKOTA_ROTH	0.6983050847457627	0.5754189944134078	0.8879310344827587	0.7106910654321494	358.0	206.0	26.0	18734.0	152.0
1669	5945	O=CN1CCc2ccccc12	KLEKOTA_ROTH	0.6808510638297872	0.5161290322580645	1.0	0.7181390796781293	31.0	16.0	0.0	19087.0	15.0
1670	5946	O=CN1CCCC1	KLEKOTA_ROTH	0.7728613569321534	0.6770025839793282	0.9003436426116839	0.7769532909414496	387.0	262.0	29.0	18702.0	125.0
1671	5947	O=CN1CCCCC1	KLEKOTA_ROTH	0.8037037037037037	0.6977491961414791	0.9475982532751092	0.8106245505827847	311.0	217.0	12.0	18795.0	94.0
1672	5949	O=CN1CCNCC1	KLEKOTA_ROTH	0.3448275862068966	0.20833333333333334	1.0	0.4559813830642729	48.0	10.0	0.0	19070.0	38.0
1673	5965	O=CNCCNC=O	KLEKOTA_ROTH	0.5	0.3333333333333333	1.0	0.5770177898823584	33.0	11.0	0.0	19085.0	22.0
1674	5968	O=CNCOC=O	KLEKOTA_ROTH	0.4390243902439024	0.2903225806451613	0.9	0.5107924895910246	31.0	9.0	1.0	19086.0	22.0
1675	5991	O=COc1ccccc1	KLEKOTA_ROTH	0.29411764705882354	0.17751479289940827	0.8571428571428571	0.38812146981740814	169.0	30.0	5.0	18944.0	139.0
1676	5993	O=P1OCCCO1	KLEKOTA_ROTH	0.25	0.14285714285714285	1.0	0.377786472410303	21.0	3.0	0.0	19097.0	18.0
1677	5999	O=S(=O)c1ccccc1	KLEKOTA_ROTH	0.8460431654676259	0.786096256684492	0.9158878504672897	0.8457642794439786	374.0	294.0	27.0	18717.0	80.0
1678	6018	OC(=O)C=C	KLEKOTA_ROTH	0.7082424771042303	0.6123680241327301	0.8397104446742503	0.699858639870494	1326.0	812.0	155.0	17637.0	514.0
1679	6020	OC(=O)C=Cc1ccccc1	KLEKOTA_ROTH	0.8472222222222222	0.7644110275689223	0.9501557632398754	0.8495169276001353	399.0	305.0	16.0	18703.0	94.0
1680	6041	OC(=O)c1ccc(O)cc1	KLEKOTA_ROTH	0.5779467680608364	0.4470588235294118	0.8172043010752689	0.5995309011523804	340.0	152.0	34.0	18744.0	188.0
1681	6053	OC(=O)c1ccccc1	KLEKOTA_ROTH	0.6833631484794276	0.5678889990089198	0.8577844311377245	0.6850768818694652	1009.0	573.0	95.0	18014.0	436.0
1682	6054	OC(=O)c1ccccc1C(=O)O	KLEKOTA_ROTH	0.8863636363636362	0.8125	0.975	0.889805092375719	48.0	39.0	1.0	19069.0	9.0
1683	6055	OC(=O)c1ccccc1C=O	KLEKOTA_ROTH	0.7627118644067797	0.625	0.9782608695652174	0.7813302437490934	72.0	45.0	1.0	19045.0	27.0
1684	6058	OC(=O)c1ccccc1O	KLEKOTA_ROTH	0.546583850931677	0.4177215189873418	0.7904191616766467	0.5697947309557101	316.0	132.0	35.0	18767.0	184.0
